eco	name	pgn	uci_moves	games	parents	fen	ply	player_white	player_black	player_white_with_children	player_black_with_children	player_total	player_total_with_children	all_pct	player_pct	player_pct_with_children	white_pct	white_pct_with_children	black_pct	black_pct_with_children	ratio_white	ratio_black
B25	Sicilian Defense: Closed, Botvinnik Defense, with Nge2	1. e4 c5 2. Nc3 Nc6 3. g3 g6 4. Bg2 Bg7 5. d3 d6 6. Nge2 e5	['e2e4', 'c7c5', 'b1c3', 'b8c6', 'g2g3', 'g7g6', 'f1g2', 'f8g7', 'd2d3', 'd7d6', 'g1e2', 'e7e5']	58379	"[""King's Pawn Game"", 'Sicilian Defense', 'Sicilian Defense: Closed', 'Sicilian Defense: Closed, Traditional', 'Sicilian Defense: Closed, Fianchetto Variation']"	r1bqk1nr/pp3pbp/2np2p1/2p1p3/4P3/2NP2P1/PPP1NPBP/R1BQK2R w KQkq - 0 7	12	0	0	0	0	0	0	3.932506262251155e-06	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
A52	Indian Defense: Budapest Defense, Alekhine Variation, Abonyi Variation	1. d4 Nf6 2. c4 e5 3. dxe5 Ng4 4. e4 Nxe5 5. f4 Nec6	['d2d4', 'g8f6', 'c2c4', 'e7e5', 'd4e5', 'f6g4', 'e2e4', 'g4e5', 'f2f4', 'e5c6']	58292	"[""Queen's Pawn Game"", 'Indian Defense', 'Indian Defense: Normal Variation', 'Indian Defense: Budapest Defense', 'Indian Defense: Budapest Defense, Alekhine Variation']"	rnbqkb1r/pppp1ppp/2n5/8/2P1PP2/8/PP4PP/RNBQKBNR w KQkq - 1 6	10	0	0	0	0	0	0	3.926645797960642e-06	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
C53	Italian Game: Classical Variation, Alexandre Gambit	1. e4 e5 2. Nf3 Nc6 3. Bc4 Bc5 4. c3 f5	['e2e4', 'e7e5', 'g1f3', 'b8c6', 'f1c4', 'f8c5', 'c2c3', 'f7f5']	58033	"[""King's Pawn Game"", ""King's Knight Opening"", ""King's Knight Opening: Normal Variation"", 'Italian Game', 'Italian Game: Giuoco Piano', 'Italian Game: Classical Variation']"	r1bqk1nr/pppp2pp/2n5/2b1pp2/2B1P3/2P2N2/PP1P1PPP/RNBQK2R w KQkq - 0 5	8	0	1	0	1	1	1	3.909199128406126e-06	0.00011469205184080744	3.357394661742488e-05	0.0	0.0	0.00022941041523285156	6.637902422834384e-05	0.0	16.980210536220024
C65	Ruy Lopez: Berlin Defense, Kaufmann Variation	1. e4 e5 2. Nf3 Nc6 3. Bb5 Nf6 4. d3 Bc5 5. Be3	['e2e4', 'e7e5', 'g1f3', 'b8c6', 'f1b5', 'g8f6', 'd2d3', 'f8c5', 'c1e3']	57960	"[""King's Pawn Game"", ""King's Knight Opening"", ""King's Knight Opening: Normal Variation"", 'Ruy Lopez', 'Ruy Lopez: Berlin Defense']"	r1bqk2r/pppp1ppp/2n2n2/1Bb1p3/4P3/3PBN2/PPP2PPP/RN1QK2R b KQkq - 2 5	9	0	0	0	0	0	0	3.9042817273347766e-06	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
C64	Ruy Lopez: Classical Defense, Benelux Variation	1. e4 e5 2. Nf3 Nc6 3. Bb5 Nf6 4. O-O Bc5 5. c3 O-O 6. d4 Bb6	['e2e4', 'e7e5', 'g1f3', 'b8c6', 'f1b5', 'g8f6', 'e1g1', 'f8c5', 'c2c3', 'e8g8', 'd2d4', 'c5b6']	57824	"[""King's Pawn Game"", ""King's Knight Opening"", ""King's Knight Opening: Normal Variation"", 'Ruy Lopez', 'Ruy Lopez: Berlin Defense', 'Ruy Lopez: Berlin Defense, Beverwijk Variation', 'Ruy Lopez: Classical Variation, Zukertort Gambit']"	r1bq1rk1/pppp1ppp/1bn2n2/1B2p3/3PP3/2P2N2/PP3PPP/RNBQ1RK1 w - - 1 7	12	0	0	0	0	0	0	3.8951205417771935e-06	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
C10	French Defense: Rubinstein Variation, Ellis Gambit	1. e4 e6 2. d4 d5 3. Nc3 dxe4 4. Nxe4 e5	['e2e4', 'e7e6', 'd2d4', 'd7d5', 'b1c3', 'd5e4', 'c3e4', 'e6e5']	57773	"[""King's Pawn Game"", 'French Defense', 'French Defense: Normal Variation', 'French Defense: Paulsen Variation', 'French Defense: Rubinstein Variation']"	rnbqkbnr/ppp2ppp/8/4p3/3PN3/8/PPP2PPP/R1BQKBNR w KQkq - 0 5	8	0	0	0	0	0	0	3.8916850971931e-06	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
A00	Grob Opening: London Defense	1. g4 e5 2. h3 Nc6	['g2g4', 'e7e5', 'h2h3', 'b8c6']	57169	['Grob Opening']	r1bqkbnr/pppp1ppp/2n5/4p3/6P1/7P/PPPPPP2/RNBQKBNR w KQkq - 1 3	4	0	0	0	0	0	0	3.850998655452067e-06	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
E83	King's Indian Defense: Sämisch Variation, Panno Formation	1. d4 Nf6 2. c4 g6 3. Nc3 Bg7 4. e4 d6 5. f3 O-O 6. Be3 Nc6 7. Nge2 a6	['d2d4', 'g8f6', 'c2c4', 'g7g6', 'b1c3', 'f8g7', 'e2e4', 'd7d6', 'f2f3', 'e8g8', 'c1e3', 'b8c6', 'g1e2', 'a7a6']	56985	"[""Queen's Pawn Game"", 'Indian Defense', 'Indian Defense: Normal Variation', 'Indian Defense: West Indian Defense', ""King's Indian Defense"", ""King's Indian Defense: Normal Variation"", ""King's Indian Defense: Sämisch Variation"", ""King's Indian Defense: Sämisch Variation, Normal Defense"", ""King's Indian Defense: Sämisch Variation, Yates Defense""]"	r1bq1rk1/1pp1ppbp/p1np1np1/8/2PPP3/2N1BP2/PP2N1PP/R2QKB1R w KQ - 0 8	14	0	0	0	0	0	0	3.838604110285925e-06	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
A00	Hungarian Opening: Van Kuijk Gambit	1. g3 h5 2. Nf3 h4	['g2g3', 'h7h5', 'g1f3', 'h5h4']	56850	['Hungarian Opening', 'Lasker Simul Special']	rnbqkbnr/ppppppp1/8/8/7p/5NP1/PPPPPP1P/RNBQKB1R w KQkq - 0 3	4	0	0	0	0	0	0	3.829510286386854e-06	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
B02	Alekhine Defense: Scandinavian Variation, Myers Gambit	1. e4 Nf6 2. Nc3 d5 3. d3 dxe4 4. Bg5	['e2e4', 'g8f6', 'b1c3', 'd7d5', 'd2d3', 'd5e4', 'c1g5']	56716	"[""King's Pawn Game"", 'Alekhine Defense', 'Alekhine Defense: Scandinavian Variation']"	rnbqkb1r/ppp1pppp/5n2/6B1/4p3/2NP4/PPP2PPP/R2QKBNR b KQkq - 1 4	7	0	1	0	1	1	1	3.8204838241462935e-06	0.00011469205184080744	3.357394661742488e-05	0.0	0.0	0.00022941041523285156	6.637902422834384e-05	0.0	17.374507335645262
C70	Ruy Lopez: Bird's Defense Deferred	1. e4 e5 2. Nf3 Nc6 3. Bb5 a6 4. Ba4 Nd4	['e2e4', 'e7e5', 'g1f3', 'b8c6', 'f1b5', 'a7a6', 'b5a4', 'c6d4']	56486	"[""King's Pawn Game"", ""King's Knight Opening"", ""King's Knight Opening: Normal Variation"", 'Ruy Lopez', 'Ruy Lopez: Morphy Defense']"	r1bqkbnr/1ppp1ppp/p7/4p3/B2nP3/5N2/PPPP1PPP/RNBQK2R w KQkq - 2 5	8	0	0	0	0	0	0	3.804990642688616e-06	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
A45	Indian Defense: Gedult Attack, Gedult Attack	1. d4 Nf6 2. f3 d5 3. g4	['d2d4', 'g8f6', 'f2f3', 'd7d5', 'g2g4']	56467	"[""Queen's Pawn Game"", 'Indian Defense', 'Paleface Attack']"	rnbqkb1r/ppp1pppp/5n2/3p4/3P2P1/5P2/PPP1P2P/RNBQKBNR b KQkq - 0 3	5	0	0	0	0	0	0	3.8037107711768947e-06	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
C33	King's Gambit Accepted: Bishop's Gambit, Bogoljubov Defense	1. e4 e5 2. f4 exf4 3. Bc4 Nf6 4. Nc3 c6	['e2e4', 'e7e5', 'f2f4', 'e5f4', 'f1c4', 'g8f6', 'b1c3', 'c7c6']	55710	"[""King's Pawn Game"", ""King's Gambit"", ""King's Gambit Accepted"", ""King's Gambit Accepted: Bishop's Gambit"", ""King's Gambit Accepted: Bishop's Gambit, Cozio Defense"", ""King's Gambit Accepted: Bishop's Gambit, Bogoljubov Variation""]"	rnbqkb1r/pp1p1ppp/2p2n2/8/2B1Pp2/2N5/PPPP2PP/R1BQK1NR w KQkq - 0 5	8	0	0	0	0	0	0	3.7527179956835817e-06	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
C50	Italian Game: Hungarian Defense, Tartakower Variation	1. e4 e5 2. Nf3 Nc6 3. Bc4 Be7 4. d4 exd4 5. c3 Nf6 6. e5 Ne4	['e2e4', 'e7e5', 'g1f3', 'b8c6', 'f1c4', 'f8e7', 'd2d4', 'e5d4', 'c2c3', 'g8f6', 'e4e5', 'f6e4']	55681	"[""King's Pawn Game"", ""King's Knight Opening"", ""King's Knight Opening: Normal Variation"", 'Italian Game', 'Italian Game: Hungarian Defense', 'Scotch Game: Benima Defense']"	r1bqk2r/ppppbppp/2n5/4P3/2Bpn3/2P2N2/PP3PPP/RNBQK2R w KQkq - 1 7	12	0	0	0	0	0	0	3.7507645075867442e-06	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
D22	Queen's Gambit Accepted: Alekhine Defense, Haberditz Variation	1. d4 d5 2. c4 dxc4 3. Nf3 a6 4. e3 b5	['d2d4', 'd7d5', 'c2c4', 'd5c4', 'g1f3', 'a7a6', 'e2e3', 'b7b5']	55597	"[""Queen's Pawn Game"", ""Queen's Gambit"", ""Queen's Gambit Accepted"", ""Queen's Gambit Accepted: Normal Variation"", ""Queen's Gambit Accepted: Alekhine Defense""]"	rnbqkbnr/2p1pppp/p7/1p6/2pP4/4PN2/PP3PPP/RNBQKB1R w KQkq - 0 5	8	0	0	0	0	0	0	3.745106128271766e-06	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
D09	Queen's Gambit Declined: Albin Countergambit, Fianchetto Variation, Be6 Line	1. d4 d5 2. c4 e5 3. dxe5 d4 4. Nf3 Nc6 5. g3 Be6	['d2d4', 'd7d5', 'c2c4', 'e7e5', 'd4e5', 'd5d4', 'g1f3', 'b8c6', 'g2g3', 'c8e6']	54944	"[""Queen's Pawn Game"", ""Queen's Gambit"", ""Queen's Gambit Declined: Albin Countergambit"", ""Queen's Gambit Declined: Albin Countergambit, Normal Line"", ""Queen's Gambit Declined: Albin Countergambit, Fianchetto Variation""]"	r2qkbnr/ppp2ppp/2n1b3/4P3/2Pp4/5NP1/PP2PP1P/RNBQKB1R w KQkq - 1 6	10	0	0	0	0	0	0	3.7011189652636637e-06	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
A46	Torre Attack: Wagner Gambit	1. d4 Nf6 2. Nf3 e6 3. Bg5 c5 4. e4	['d2d4', 'g8f6', 'g1f3', 'e7e6', 'c1g5', 'c7c5', 'e2e4']	54861	"[""Queen's Pawn Game"", 'Indian Defense', 'Indian Defense: Knights Variation', 'Torre Attack: Classical Defense']"	rnbqkb1r/pp1p1ppp/4pn2/2p3B1/3PP3/5N2/PPP2PPP/RN1QKB1R b KQkq - 0 4	7	0	0	0	0	0	0	3.6955279476071975e-06	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
A90	Dutch Defense: Nimzo-Dutch Variation	1. d4 e6 2. c4 f5 3. g3 Nf6 4. Bg2 Bb4+	['d2d4', 'e7e6', 'c2c4', 'f7f5', 'g2g3', 'g8f6', 'f1g2', 'f8b4']	54742	"[""Queen's Pawn Game"", 'Horwitz Defense', 'Dutch Defense: Classical Variation']"	rnbqk2r/pppp2pp/4pn2/5p2/1bPP4/6P1/PP2PPBP/RNBQK1NR w KQkq - 3 5	8	0	0	0	0	0	0	3.6875119102443123e-06	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
B97	Sicilian Defense: Najdorf Variation, Poisoned Pawn Accepted	1. e4 c5 2. Nf3 d6 3. d4 cxd4 4. Nxd4 Nf6 5. Nc3 a6 6. Bg5 e6 7. f4 Qb6 8. Qd2 Qxb2 9. Rb1 Qa3	['e2e4', 'c7c5', 'g1f3', 'd7d6', 'd2d4', 'c5d4', 'f3d4', 'g8f6', 'b1c3', 'a7a6', 'c1g5', 'e7e6', 'f2f4', 'd8b6', 'd1d2', 'b6b2', 'a1b1', 'b2a3']	54627	"[""King's Pawn Game"", 'Sicilian Defense', 'Sicilian Defense: Modern Variations', 'Sicilian Defense: Modern Variations, Main Line', 'Sicilian Defense: Najdorf Variation', 'Sicilian Defense: Najdorf Variation, Poisoned Pawn Variation']"	rnb1kb1r/1p3ppp/p2ppn2/6B1/3NPP2/q1N5/P1PQ2PP/1R2KB1R w Kkq - 2 10	18	0	0	0	0	0	0	3.6797653195154733e-06	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
D17	Slav Defense: Czech Variation, Wiesbaden Variation	1. d4 d5 2. c4 c6 3. Nf3 Nf6 4. Nc3 dxc4 5. a4 Bf5 6. Ne5 e6	['d2d4', 'd7d5', 'c2c4', 'c7c6', 'g1f3', 'g8f6', 'b1c3', 'd5c4', 'a2a4', 'c8f5', 'f3e5', 'e7e6']	54400	"[""Queen's Pawn Game"", ""Queen's Gambit"", 'Slav Defense', 'Slav Defense: Three Knights Variation', 'Slav Defense: Modern Line', 'Slav Defense: Two Knights Attack', 'Slav Defense: Alapin Variation', 'Slav Defense: Czech Variation', 'Slav Defense: Czech Variation, Krause Attack']"	rn1qkb1r/pp3ppp/2p1pn2/4Nb2/P1pP4/2N5/1P2PPPP/R1BQKB1R w KQkq - 0 7	12	0	0	0	0	0	0	3.6644742230333308e-06	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
C80	Ruy Lopez: Open, Riga Variation	1. e4 e5 2. Nf3 Nc6 3. Bb5 a6 4. Ba4 Nf6 5. O-O Nxe4 6. d4 exd4	['e2e4', 'e7e5', 'g1f3', 'b8c6', 'f1b5', 'a7a6', 'b5a4', 'g8f6', 'e1g1', 'f6e4', 'd2d4', 'e5d4']	53844	"[""King's Pawn Game"", ""King's Knight Opening"", ""King's Knight Opening: Normal Variation"", 'Ruy Lopez', 'Ruy Lopez: Morphy Defense', 'Ruy Lopez: Open']"	r1bqkb1r/1ppp1ppp/p1n5/8/B2pn3/5N2/PPP2PPP/RNBQ1RK1 w kq - 0 7	12	0	0	0	0	0	0	3.6270211409008574e-06	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
A57	Benko Gambit Declined: Quiet Line	1. d4 Nf6 2. c4 c5 3. d5 b5 4. Nd2	['d2d4', 'g8f6', 'c2c4', 'c7c5', 'd4d5', 'b7b5', 'b1d2']	53612	"[""Queen's Pawn Game"", 'Indian Defense', 'Indian Defense: Normal Variation', 'Benoni Defense', 'Benko Gambit']"	rnbqkb1r/p2ppppp/5n2/1ppP4/2P5/8/PP1NPPPP/R1BQKBNR b KQkq - 1 4	7	0	0	0	0	0	0	3.6113932361261565e-06	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
C41	Philidor Defense: Paulsen Attack	1. e4 e5 2. Nf3 d6 3. d4 exd4 4. Nxd4 d5 5. exd5	['e2e4', 'e7e5', 'g1f3', 'd7d6', 'd2d4', 'e5d4', 'f3d4', 'd6d5', 'e4d5']	53334	"[""King's Pawn Game"", ""King's Knight Opening"", 'Philidor Defense', 'Philidor Defense: Exchange Variation']"	rnbqkbnr/ppp2ppp/8/3P4/3N4/8/PPP2PPP/RNBQKB1R b KQkq - 0 5	9	0	0	0	0	0	0	3.59266669505992e-06	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
A40	Polish Defense: Spassky Gambit Accepted	1. d4 b5 2. e4 Bb7 3. Bxb5	['d2d4', 'b7b5', 'e2e4', 'c8b7', 'f1b5']	53034	"[""Queen's Pawn Game"", 'Polish Defense']"	rn1qkbnr/pbpppppp/8/1B6/3PP3/8/PPP2PPP/RNBQK1NR b KQkq - 0 3	5	0	0	0	0	0	0	3.5724581975064274e-06	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
B28	Sicilian Defense: O'Kelly Variation, Kieseritzky System	1. e4 c5 2. Nf3 a6 3. b3	['e2e4', 'c7c5', 'g1f3', 'a7a6', 'b2b3']	52861	"[""King's Pawn Game"", 'Sicilian Defense', ""Sicilian Defense: O'Kelly Variation""]"	rnbqkbnr/1p1ppppp/p7/2p5/4P3/1P3N2/P1PP1PPP/RNBQKB1R b KQkq - 0 3	5	0	0	0	0	0	0	3.5608046305839135e-06	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
C10	French Defense: Rubinstein Variation, Kasparov Attack	1. e4 e6 2. d4 d5 3. Nd2 dxe4 4. Nxe4 Nd7 5. Nf3 Ngf6 6. Nxf6+ Nxf6 7. c3	['e2e4', 'e7e6', 'd2d4', 'd7d5', 'b1d2', 'd5e4', 'd2e4', 'b8d7', 'g1f3', 'g8f6', 'e4f6', 'd7f6', 'c2c3']	52838	"[""King's Pawn Game"", 'French Defense', 'French Defense: Normal Variation', 'French Defense: Tarrasch Variation']"	r1bqkb1r/ppp2ppp/4pn2/8/3P4/2P2N2/PP3PPP/R1BQKB1R b KQkq - 0 7	13	2	0	2	0	2	2	3.5592553124381456e-06	0.00022938410368161487	6.714789323484976e-05	0.00045871559633027525	0.0001358695652173913	0.0	0.0	38.1735934319133	0.0
B05	Alekhine Defense: Modern Variation, Alekhine Variation	1. e4 Nf6 2. e5 Nd5 3. d4 d6 4. Nf3 Bg4 5. c4	['e2e4', 'g8f6', 'e4e5', 'f6d5', 'd2d4', 'd7d6', 'g1f3', 'c8g4', 'c2c4']	52775	"[""King's Pawn Game"", 'Alekhine Defense', 'Alekhine Defense: Normal Variation', 'Alekhine Defense: Modern Variation', 'Alekhine Defense: Modern Variation, Main Line']"	rn1qkb1r/ppp1pppp/3p4/3nP3/2PP2b1/5N2/PP3PPP/RNBQKB1R b KQkq - 0 5	9	0	0	0	0	0	0	3.555011527951912e-06	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
D95	Grünfeld Defense: Three Knights Variation, Vienna Variation	1. d4 Nf6 2. c4 g6 3. Nc3 d5 4. Nf3 Bg7 5. e3 O-O 6. Qb3	['d2d4', 'g8f6', 'c2c4', 'g7g6', 'b1c3', 'd7d5', 'g1f3', 'f8g7', 'e2e3', 'e8g8', 'd1b3']	52618	"[""Queen's Pawn Game"", 'Indian Defense', 'Indian Defense: Normal Variation', 'Indian Defense: West Indian Defense', ""King's Indian Defense"", 'Grünfeld Defense', 'Grünfeld Defense: Three Knights Variation', 'Grünfeld Defense: Three Knights Variation, Burille Variation']"	rnbq1rk1/ppp1ppbp/5np1/3p4/2PP4/1QN1PN2/PP3PPP/R1B1KB1R b KQ - 2 6	11	0	0	0	0	0	0	3.5444357475655843e-06	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
A02	Bird Opening: Horsefly Defense	1. f4 Nh6	['f2f4', 'g8h6']	52324	['Bird Opening']	rnbqkb1r/pppppppp/7n/8/5P2/8/PPPPP1PP/RNBQKBNR w KQkq - 1 2	2	0	0	0	0	0	0	3.5246314199631614e-06	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
E12	Queen's Indian Defense: Miles Variation	1. d4 Nf6 2. c4 e6 3. Nf3 b6 4. Bf4	['d2d4', 'g8f6', 'c2c4', 'e7e6', 'g1f3', 'b7b6', 'c1f4']	52148	"[""Queen's Pawn Game"", 'Indian Defense', 'Indian Defense: Normal Variation', 'Indian Defense: Anti-Nimzo-Indian', ""Queen's Indian Defense""]"	rnbqkb1r/p1pp1ppp/1p2pn2/8/2PP1B2/5N2/PP2PPPP/RN1QKB1R b KQkq - 1 4	7	0	0	0	0	0	0	3.5127757680651125e-06	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
A00	Polish Opening: Rooks Swap Line	1. b4 e6 2. Bb2 Nf6 3. b5 a6 4. a4 axb5 5. axb5 Rxa1 6. Bxa1	['b2b4', 'e7e6', 'c1b2', 'g8f6', 'b4b5', 'a7a6', 'a2a4', 'a6b5', 'a4b5', 'a8a1', 'b2a1']	52028	['Polish Opening', 'Polish Opening: Queenside Defense']	1nbqkb1r/1ppp1ppp/4pn2/1P6/8/8/2PPPPPP/BN1QKBNR b Kk - 0 6	11	0	0	0	0	0	0	3.5046923690437156e-06	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
E54	Nimzo-Indian Defense: Normal Variation, Gligoric System, Exchange Variation	1. d4 Nf6 2. c4 e6 3. Nc3 Bb4 4. e3 O-O 5. Bd3 d5 6. Nf3 c5 7. O-O dxc4 8. Bxc4	['d2d4', 'g8f6', 'c2c4', 'e7e6', 'b1c3', 'f8b4', 'e2e3', 'e8g8', 'f1d3', 'd7d5', 'g1f3', 'c7c5', 'e1g1', 'd5c4', 'd3c4']	51858	"[""Queen's Pawn Game"", 'Indian Defense', 'Indian Defense: Normal Variation', 'Nimzo-Indian Defense', 'Nimzo-Indian Defense: Normal Line', 'Nimzo-Indian Defense: Normal Variation', 'Nimzo-Indian Defense: Normal Variation, Bishop Attack', 'Nimzo-Indian Defense: Normal Variation, Bishop Attack, Classical Defense', 'Nimzo-Indian Defense: Normal Variation, Gligoric System']"	rnbq1rk1/pp3ppp/4pn2/2p5/1bBP4/2N1PN2/PP3PPP/R1BQ1RK1 b - - 0 8	15	0	0	0	0	0	0	3.4932408870967363e-06	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
C40	Latvian Gambit Accepted: Bronstein Attack	1. e4 e5 2. Nf3 f5 3. Nxe5 Qf6 4. d4 d6 5. Nc4 fxe4 6. Be2	['e2e4', 'e7e5', 'g1f3', 'f7f5', 'f3e5', 'd8f6', 'd2d4', 'd7d6', 'e5c4', 'f5e4', 'f1e2']	51736	"[""King's Pawn Game"", ""King's Knight Opening"", 'Latvian Gambit', 'Latvian Gambit Accepted: Main Line', 'Latvian Gambit Accepted: Bilguer Variation']"	rnb1kbnr/ppp3pp/3p1q2/8/2NPp3/8/PPP1BPPP/RNBQK2R b KQkq - 1 6	11	0	0	0	0	0	0	3.485022764758316e-06	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
C25	Vienna Game: Giraffe Attack	1. e4 e5 2. Nc3 Bc5 3. Qg4	['e2e4', 'e7e5', 'b1c3', 'f8c5', 'd1g4']	51261	"[""King's Pawn Game"", 'Vienna Game', 'Vienna Game: Anderssen Defense']"	rnbqk1nr/pppp1ppp/8/2b1p3/4P1Q1/2N5/PPPP1PPP/R1B1KBNR b KQkq - 3 3	5	0	0	0	0	0	0	3.453025976965286e-06	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
C14	French Defense: Classical Variation, Alapin Variation	1. e4 e6 2. d4 d5 3. Nc3 Nf6 4. Bg5 Be7 5. e5 Nfd7 6. Bxe7 Qxe7 7. Nb5	['e2e4', 'e7e6', 'd2d4', 'd7d5', 'b1c3', 'g8f6', 'c1g5', 'f8e7', 'e4e5', 'f6d7', 'g5e7', 'd8e7', 'c3b5']	50681	"[""King's Pawn Game"", 'French Defense', 'French Defense: Normal Variation', 'French Defense: Paulsen Variation', 'French Defense: Classical Variation', 'French Defense: Burn Variation', 'French Defense: Classical Variation, Normal Variation']"	rnb1k2r/pppnqppp/4p3/1N1pP3/3P4/8/PPP2PPP/R2QKBNR b KQkq - 1 7	13	0	0	0	0	0	0	3.4139562150285335e-06	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
A50	Indian Defense: Medusa Gambit	1. d4 Nf6 2. c4 g5	['d2d4', 'g8f6', 'c2c4', 'g7g5']	50571	"[""Queen's Pawn Game"", 'Indian Defense', 'Indian Defense: Normal Variation']"	rnbqkb1r/pppppp1p/5n2/6p1/2PP4/8/PP2PPPP/RNBQKBNR w KQkq - 0 3	4	0	0	0	0	0	0	3.406546432592253e-06	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
B06	Pterodactyl Defense: Eastern, Pteranodon	1. e4 g6 2. d4 Bg7 3. Nc3 c5 4. dxc5 Bxc3+ 5. bxc3 Qa5	['e2e4', 'g7g6', 'd2d4', 'f8g7', 'b1c3', 'c7c5', 'd4c5', 'g7c3', 'b2c3', 'd8a5']	50487	"[""King's Pawn Game"", 'Modern Defense', 'Modern Defense: Standard Line', 'Modern Defense: Modern Pterodactyl', 'Pterodactyl Defense: Eastern, Rhamphorhynchus']"	rnb1k1nr/pp1ppp1p/6p1/q1P5/4P3/2P5/P1P2PPP/R1BQKBNR w KQkq - 1 6	10	0	0	0	0	0	0	3.400888053277275e-06	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
C00	French Defense: St. George Defense, Sanky-George Gambit	1. e4 e6 2. d4 a6 3. c4 b5	['e2e4', 'e7e6', 'd2d4', 'a7a6', 'c2c4', 'b7b5']	50472	"[""King's Pawn Game"", 'French Defense', 'French Defense: Normal Variation', 'French Defense: St. George Defense', 'French Defense: St. George Defense, Three Pawn Attack']"	rnbqkbnr/2pp1ppp/p3p3/1p6/2PPP3/8/PP3PPP/RNBQKBNR w KQkq - 0 4	6	0	0	0	0	0	0	3.3998776283996005e-06	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
C52	Italian Game: Evans Gambit, Tartakower Attack	1. e4 e5 2. Nf3 Nc6 3. Bc4 Bc5 4. b4 Bxb4 5. c3 Ba5 6. d4 d6 7. Qb3	['e2e4', 'e7e5', 'g1f3', 'b8c6', 'f1c4', 'f8c5', 'b2b4', 'c5b4', 'c2c3', 'b4a5', 'd2d4', 'd7d6', 'd1b3']	50456	"[""King's Pawn Game"", ""King's Knight Opening"", ""King's Knight Opening: Normal Variation"", 'Italian Game', 'Italian Game: Giuoco Piano', 'Italian Game: Evans Gambit', 'Italian Game: Evans Gambit Accepted', 'Italian Game: Evans Gambit, Main Line', 'Italian Game: Evans Gambit, Bronstein Defense']"	r1bqk1nr/ppp2ppp/2np4/b3p3/2BPP3/1QP2N2/P4PPP/RNB1K2R b KQkq - 1 7	13	0	0	0	0	0	0	3.3987998418634143e-06	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
B33	Sicilian Defense: Four Knights Variation, Cobra Variation	1. e4 c5 2. Nf3 Nc6 3. d4 cxd4 4. Nxd4 Nf6 5. Nc3 e6 6. Ndb5 Bc5	['e2e4', 'c7c5', 'g1f3', 'b8c6', 'd2d4', 'c5d4', 'f3d4', 'g8f6', 'b1c3', 'e7e6', 'd4b5', 'f8c5']	50405	"[""King's Pawn Game"", 'Sicilian Defense', 'Sicilian Defense: Old Sicilian', 'Sicilian Defense: Open']"	r1bqk2r/pp1p1ppp/2n1pn2/1Nb5/4P3/2N5/PPP2PPP/R1BQKB1R w KQkq - 2 7	12	0	0	0	0	0	0	3.39536439727932e-06	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
