eco	name	pgn	uci_moves	games	parents	fen	ply	player_white	player_black	player_white_with_children	player_black_with_children	player_total	player_total_with_children	all_pct	player_pct	player_pct_with_children	white_pct	white_pct_with_children	black_pct	black_pct_with_children	ratio_white	ratio_black	popularity_rank
B01	Scandinavian Defense: Valencian Variation	1. e4 d5 2. exd5 Qxd5 3. Nc3 Qd8	['e2e4', 'd7d5', 'e4d5', 'd8d5', 'b1c3', 'd5d8']	36754443	"[""King's Pawn Game"", 'Scandinavian Defense', 'Scandinavian Defense: Mieses-Kotroc Variation']"	rnbqkbnr/ppp1pppp/8/8/8/2N5/PPPP1PPP/R1BQKBNR w KQkq - 2 4	6	0	0	0	0	0	0	0.0024758402381516147	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	66
B01	Scandinavian Defense: Modern Variation	1. e4 d5 2. exd5 Nf6	['e2e4', 'd7d5', 'e4d5', 'g8f6']	35299966	"[""King's Pawn Game"", 'Scandinavian Defense']"	rnbqkb1r/ppp1pppp/5n2/3P4/8/8/PPPP1PPP/RNBQKBNR w KQkq - 1 3	4	0	1	0	1	1	1	0.002377864255164577	0.0033783783783783786	0.0010111223458038423	0.0	0.0	0.00684931506849315	0.0019880715705765406	0.0	0.8360744589429652	67
C20	King's Pawn Game: Leonardis Variation	1. e4 e5 2. d3	['e2e4', 'e7e5', 'd2d3']	35252584	"[""King's Pawn Game""]"	rnbqkbnr/pppp1ppp/8/4p3/4P3/3P4/PPP2PPP/RNBQKBNR b KQkq - 0 2	3	0	0	0	2	0	2	0.002374672525060978	0.0	0.0020222446916076846	0.0	0.0	0.0	0.003976143141153081	0.0	1.6743964059006322	68
D00	Queen's Pawn Game: Chigorin Variation	1. d4 d5 2. Nc3	['d2d4', 'd7d5', 'b1c3']	34046806	"[""Queen's Pawn Game""]"	rnbqkbnr/ppp1pppp/8/3p4/3P4/2N5/PPP1PPPP/R1BQKBNR b KQkq - 1 2	3	1	1	1	1	2	2	0.0022934493191841274	0.006756756756756757	0.0020222446916076846	0.006666666666666667	0.00205761316872428	0.00684931506849315	0.0019880715705765406	0.8971696699433743	0.8668478321918087	69
C20	King's Pawn Game: Wayward Queen Attack	1. e4 e5 2. Qh5	['e2e4', 'e7e5', 'd1h5']	32234567	"[""King's Pawn Game""]"	rnbqkbnr/pppp1ppp/8/4p2Q/4P3/8/PPPP1PPP/RNB1KBNR b KQkq - 1 2	3	0	0	0	0	0	0	0.002171373894524648	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	70
E60	Indian Defense: West Indian Defense	1. d4 Nf6 2. c4 g6	['d2d4', 'g8f6', 'c2c4', 'g7g6']	31955663	"[""Queen's Pawn Game"", 'Indian Defense', 'Indian Defense: Normal Variation']"	rnbqkb1r/pppppp1p/5np1/8/2PP4/8/PP2PPPP/RNBQKBNR w KQkq - 0 3	4	0	0	2	0	0	2	0.0021525864585191165	0.0	0.0020222446916076846	0.0	0.00411522633744856	0.0	0.0	1.9117589080624675	0.0	71
B54	Sicilian Defense: Modern Variations, Main Line	1. e4 c5 2. Nf3 d6 3. d4 cxd4 4. Nxd4 Nf6	['e2e4', 'c7c5', 'g1f3', 'd7d6', 'd2d4', 'c5d4', 'f3d4', 'g8f6']	31173385	"[""King's Pawn Game"", 'Sicilian Defense', 'Sicilian Defense: Modern Variations']"	rnbqkb1r/pp2pppp/3p1n2/8/3NP3/8/PPP2PPP/RNBQKB1R w KQkq - 1 5	8	0	0	4	0	0	4	0.0020998909150219463	0.0	0.004044489383215369	0.0	0.00823045267489712	0.0	0.0	3.919466776116369	0.0	72
C47	Four Knights Game: Italian Variation	1. e4 e5 2. Nf3 Nc6 3. Bc4 Nf6 4. Nc3	['e2e4', 'e7e5', 'g1f3', 'b8c6', 'f1c4', 'g8f6', 'b1c3']	30664363	"[""King's Pawn Game"", ""King's Knight Opening"", ""King's Knight Opening: Normal Variation"", 'Italian Game', 'Italian Game: Two Knights Defense']"	r1bqkb1r/pppp1ppp/2n2n2/4p3/2B1P3/2N2N2/PPPP1PPP/R1BQK2R b KQkq - 5 4	7	0	0	0	0	0	0	0.0020656023488830333	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	73
C25	Vienna Game: Max Lange Defense	1. e4 e5 2. Nc3 Nc6	['e2e4', 'e7e5', 'b1c3', 'b8c6']	29748013	"[""King's Pawn Game"", 'Vienna Game']"	r1bqkbnr/pppp1ppp/2n5/4p3/4P3/2N5/PPPP1PPP/R1BQKBNR w KQkq - 2 3	4	0	0	0	0	0	0	0.00200387549310589	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	74
A00	Van Geet Opening	1. Nc3	['b1c3']	28974341	[]	rnbqkbnr/pppppppp/8/8/8/2N5/PPPPPPPP/R1BQKBNR b KQkq - 1 1	1	0	2	0	2	2	2	0.001951759664041871	0.006756756756756757	0.0020222446916076846	0.0	0.0	0.0136986301369863	0.003976143141153081	0.0	2.0372094035999	75
B12	Caro-Kann Defense: Advance Variation	1. e4 c6 2. d4 d5 3. e5	['e2e4', 'c7c6', 'd2d4', 'd7d5', 'e4e5']	28873102	"[""King's Pawn Game"", 'Caro-Kann Defense']"	rnbqkbnr/pp2pppp/2p5/3pP3/3P4/8/PPP2PPP/RNBQKBNR b KQkq - 0 3	5	0	0	0	0	0	0	0.0019449400370958106	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	76
C33	King's Gambit Accepted	1. e4 e5 2. f4 exf4	['e2e4', 'e7e5', 'f2f4', 'e5f4']	28548780	"[""King's Pawn Game"", ""King's Gambit""]"	rnbqkbnr/pppp1ppp/8/8/4Pp2/8/PPPP2PP/RNBQKBNR w KQkq - 0 3	4	0	0	16	1	0	17	0.001923093169283998	0.0	0.017189079878665317	0.0	0.03292181069958848	0.0	0.0019880715705765406	17.119196940336415	1.0337884832260806	77
A21	English Opening: King's English Variation, Reversed Sicilian	1. c4 e5 2. Nc3	['c2c4', 'e7e5', 'b1c3']	27525495	"['English Opening', ""English Opening: King's English Variation""]"	rnbqkbnr/pppp1ppp/8/4p3/2P5/2N5/PP1PPPPP/R1BQKBNR b KQkq - 1 2	3	0	0	0	1	0	1	0.0018541629945539122	0.0	0.0010111223458038423	0.0	0.0	0.0	0.0019880715705765406	0.0	1.0722204986379016	78
C01	French Defense: Exchange Variation	1. e4 e6 2. d4 d5 3. exd5	['e2e4', 'e7e6', 'd2d4', 'd7d5', 'e4d5']	27222161	"[""King's Pawn Game"", 'French Defense', 'French Defense: Normal Variation']"	rnbqkbnr/ppp2ppp/4p3/3P4/3P4/8/PPP2PPP/RNBQKBNR b KQkq - 0 3	5	0	0	0	0	0	0	0.0018337299132309417	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	79
A06	Zukertort Opening: Tennison Gambit	1. e4 d5 2. Nf3	['e2e4', 'd7d5', 'g1f3']	26900587	"[""King's Pawn Game"", 'Scandinavian Defense']"	rnbqkbnr/ppp1pppp/8/3p4/4P3/5N2/PPPP1PPP/RNBQKB1R b KQkq - 1 2	3	0	0	0	0	0	0	0.001812068155256719	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	80
C42	Russian Game: Italian Variation	1. e4 e5 2. Nf3 Nf6 3. Bc4	['e2e4', 'e7e5', 'g1f3', 'g8f6', 'f1c4']	26860861	"[""King's Pawn Game"", ""King's Knight Opening"", 'Russian Game']"	rnbqkb1r/pppp1ppp/5n2/4p3/2B1P3/5N2/PPPP1PPP/RNBQK2R b KQkq - 3 3	5	0	0	0	0	0	0	0.0018093921460106855	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	81
C70	Ruy Lopez: Morphy Defense	1. e4 e5 2. Nf3 Nc6 3. Bb5 a6	['e2e4', 'e7e5', 'g1f3', 'b8c6', 'f1b5', 'a7a6']	26459196	"[""King's Pawn Game"", ""King's Knight Opening"", ""King's Knight Opening: Normal Variation"", 'Ruy Lopez']"	r1bqkbnr/1ppp1ppp/p1n5/1B2p3/4P3/5N2/PPPP1PPP/RNBQK2R w KQkq - 0 4	6	0	0	0	2	0	2	0.0017823353254446067	0.0	0.0020222446916076846	0.0	0.0	0.0	0.003976143141153081	0.0	2.230861434652441	82
C26	Vienna Game: Falkbeer Variation	1. e4 e5 2. Nc3 Nf6	['e2e4', 'e7e5', 'b1c3', 'g8f6']	26371349	"[""King's Pawn Game"", 'Vienna Game']"	rnbqkb1r/pppp1ppp/5n2/4p3/4P3/2N5/PPPP1PPP/R1BQKBNR w KQkq - 2 3	4	0	0	2	0	0	2	0.0017764178058293344	0.0	0.0020222446916076846	0.0	0.00411522633744856	0.0	0.0	2.3165869672913657	0.0	83
B01	Scandinavian Defense: Main Line	1. e4 d5 2. exd5 Qxd5 3. Nc3 Qa5	['e2e4', 'd7d5', 'e4d5', 'd8d5', 'b1c3', 'd5a5']	26027088	"[""King's Pawn Game"", 'Scandinavian Defense', 'Scandinavian Defense: Mieses-Kotroc Variation']"	rnb1kbnr/ppp1pppp/8/q7/8/2N5/PPPP1PPP/R1BQKBNR w KQkq - 2 4	6	0	0	0	0	0	0	0.0017532278139084582	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	84
A15	English Opening: Anglo-Indian Defense	1. c4 Nf6	['c2c4', 'g8f6']	25546197	['English Opening']	rnbqkb1r/pppppppp/5n2/8/2P5/8/PP1PPPPP/RNBQKBNR w KQkq - 1 2	2	0	1	0	2	1	2	0.001720834198585136	0.0033783783783783786	0.0020222446916076846	0.0	0.0	0.00684931506849315	0.003976143141153081	0.0	2.3105904940884208	85
E61	King's Indian Defense	1. d4 Nf6 2. c4 g6 3. Nc3	['d2d4', 'g8f6', 'c2c4', 'g7g6', 'b1c3']	25535228	"[""Queen's Pawn Game"", 'Indian Defense', 'Indian Defense: Normal Variation', 'Indian Defense: West Indian Defense']"	rnbqkb1r/pppppp1p/5np1/8/2PP4/2N5/PP2PPPP/R1BQKBNR b KQkq - 1 3	5	1	0	2	0	1	2	0.0017200953085529218	0.0033783783783783786	0.0020222446916076846	0.006666666666666667	0.00411522633744856	0.0	0.0	2.3924408821919347	0.0	86
C50	Italian Game: Anti-Fried Liver Defense	1. e4 e5 2. Nf3 Nc6 3. Bc4 h6	['e2e4', 'e7e5', 'g1f3', 'b8c6', 'f1c4', 'h7h6']	25451367	"[""King's Pawn Game"", ""King's Knight Opening"", ""King's Knight Opening: Normal Variation"", 'Italian Game']"	r1bqkbnr/pppp1pp1/2n4p/4p3/2B1P3/5N2/PPPP1PPP/RNBQK2R w KQkq - 0 4	6	0	0	0	0	0	0	0.001714446292508477	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	87
C34	King's Gambit Accepted: King's Knight's Gambit	1. e4 e5 2. f4 exf4 3. Nf3	['e2e4', 'e7e5', 'f2f4', 'e5f4', 'g1f3']	24977582	"[""King's Pawn Game"", ""King's Gambit"", ""King's Gambit Accepted""]"	rnbqkbnr/pppp1ppp/8/8/4Pp2/5N2/PPPP2PP/RNBQKB1R b KQkq - 1 3	5	0	0	10	1	0	11	0.0016825313491305386	0.0	0.011122345803842264	0.0	0.0205761316872428	0.0	0.0019880715705765406	12.229270912471067	1.1815955593361707	88
B22	Sicilian Defense: Alapin Variation	1. e4 c5 2. c3	['e2e4', 'c7c5', 'c2c3']	24112300	"[""King's Pawn Game"", 'Sicilian Defense']"	rnbqkbnr/pp1ppppp/8/2p5/4P3/2P5/PP1P1PPP/RNBQKBNR b KQkq - 0 2	3	0	1	0	2	1	2	0.001624244518530268	0.0033783783783783786	0.0020222446916076846	0.0	0.0	0.00684931506849315	0.003976143141153081	0.0	2.447995419280207	89
A40	English Defense	1. d4 b6	['d2d4', 'b7b6']	23705712	"[""Queen's Pawn Game""]"	rnbqkbnr/p1pppppp/1p6/8/3P4/8/PPP1PPPP/RNBQKBNR w KQkq - 0 2	2	1	0	1	0	1	1	0.0015968560765193365	0.0033783783783783786	0.0010111223458038423	0.006666666666666667	0.00205761316872428	0.0	0.0	1.2885401502239668	0.0	90
C10	French Defense: Paulsen Variation	1. e4 e6 2. d4 d5 3. Nc3	['e2e4', 'e7e6', 'd2d4', 'd7d5', 'b1c3']	23620989	"[""King's Pawn Game"", 'French Defense', 'French Defense: Normal Variation']"	rnbqkbnr/ppp2ppp/4p3/3p4/3PP3/2N5/PPP2PPP/R1BQKBNR b KQkq - 1 3	5	0	0	0	0	0	0	0.0015911489947252546	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	91
C57	Italian Game: Two Knights Defense, Knight Attack	1. e4 e5 2. Nf3 Nc6 3. Bc4 Nf6 4. Ng5	['e2e4', 'e7e5', 'g1f3', 'b8c6', 'f1c4', 'g8f6', 'f3g5']	23360333	"[""King's Pawn Game"", ""King's Knight Opening"", ""King's Knight Opening: Normal Variation"", 'Italian Game', 'Italian Game: Two Knights Defense']"	r1bqkb1r/pppp1ppp/2n2n2/4p1N1/2B1P3/8/PPPP1PPP/RNBQK2R b KQkq - 5 4	7	0	0	0	0	0	0	0.001573590774264244	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	92
B40	Sicilian Defense: French Variation, Open	1. e4 c5 2. Nf3 e6 3. d4 cxd4	['e2e4', 'c7c5', 'g1f3', 'e7e6', 'd2d4', 'c5d4']	23329130	"[""King's Pawn Game"", 'Sicilian Defense', 'Sicilian Defense: French Variation']"	rnbqkbnr/pp1p1ppp/4p3/8/3pP3/5N2/PPP2PPP/RNBQKB1R w KQkq - 0 4	6	0	0	4	15	0	19	0.0015714888884337053	0.0	0.019211324570273004	0.0	0.00823045267489712	0.0	0.02982107355864811	5.23735976466265	18.976318431605723	93
B21	Sicilian Defense: McDonnell Attack	1. e4 c5 2. f4	['e2e4', 'c7c5', 'f2f4']	23226361	"[""King's Pawn Game"", 'Sicilian Defense']"	rnbqkbnr/pp1ppppp/8/2p5/4PP2/8/PPPP2PP/RNBQKBNR b KQkq - 0 2	3	0	4	0	5	4	5	0.0015645661981501223	0.013513513513513514	0.005055611729019211	0.0	0.0	0.0273972602739726	0.009940357852882704	0.0	6.353427464197915	94
B13	Caro-Kann Defense: Exchange Variation	1. e4 c6 2. d4 d5 3. exd5	['e2e4', 'c7c6', 'd2d4', 'd7d5', 'e4d5']	22247585	"[""King's Pawn Game"", 'Caro-Kann Defense']"	rnbqkbnr/pp2pppp/2p5/3P4/3P4/8/PPP2PPP/RNBQKBNR b KQkq - 0 3	5	0	0	0	0	0	0	0.0014986342234787312	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	95
A80	Dutch Defense	1. d4 f5	['d2d4', 'f7f5']	21624172	"[""Queen's Pawn Game""]"	rnbqkbnr/ppppp1pp/8/5p2/3P4/8/PPP1PPPP/RNBQKBNR w KQkq - 0 2	2	0	0	0	0	0	0	0.0014566400898610129	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	96
C40	King's Pawn Game: Busch-Gass Gambit	1. e4 e5 2. Nf3 Bc5	['e2e4', 'e7e5', 'g1f3', 'f8c5']	21103563	"[""King's Pawn Game"", ""King's Knight Opening""]"	rnbqk1nr/pppp1ppp/8/2b1p3/4P3/5N2/PPPP1PPP/RNBQKB1R w KQkq - 2 3	4	0	0	0	0	0	0	0.0014215710041849254	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	97
B23	Sicilian Defense: Closed, Traditional	1. e4 c5 2. Nc3 Nc6	['e2e4', 'c7c5', 'b1c3', 'b8c6']	20969909	"[""King's Pawn Game"", 'Sicilian Defense', 'Sicilian Defense: Closed']"	r1bqkbnr/pp1ppppp/2n5/2p5/4P3/2N5/PPPP1PPP/R1BQKBNR w KQkq - 2 3	4	0	0	0	0	0	0	0.0014125678490782105	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	98
C62	Ruy Lopez: Steinitz Defense	1. e4 e5 2. Nf3 Nc6 3. Bb5 d6	['e2e4', 'e7e5', 'g1f3', 'b8c6', 'f1b5', 'd7d6']	20707202	"[""King's Pawn Game"", ""King's Knight Opening"", ""King's Knight Opening: Normal Variation"", 'Ruy Lopez']"	r1bqkbnr/ppp2ppp/2np4/1B2p3/4P3/5N2/PPPP1PPP/RNBQK2R w KQkq - 0 4	6	0	0	0	0	0	0	0.0013948714698555924	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	99
C55	Italian Game: Two Knights Defense, Modern Bishop's Opening	1. e4 e5 2. Nf3 Nc6 3. Bc4 Nf6 4. d3	['e2e4', 'e7e5', 'g1f3', 'b8c6', 'f1c4', 'g8f6', 'd2d3']	20684340	"[""King's Pawn Game"", ""King's Knight Opening"", ""King's Knight Opening: Normal Variation"", 'Italian Game', 'Italian Game: Two Knights Defense']"	r1bqkb1r/pppp1ppp/2n2n2/4p3/2B1P3/3P1N2/PPP2PPP/RNBQK2R b KQkq - 0 4	7	0	0	0	0	0	0	0.0013933314476186993	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	100
C00	French Defense: Queen's Knight	1. e4 e6 2. Nc3	['e2e4', 'e7e6', 'b1c3']	20517472	"[""King's Pawn Game"", 'French Defense']"	rnbqkbnr/pppp1ppp/4p3/8/4P3/2N5/PPPP1PPP/R1BQKBNR b KQkq - 1 2	3	1	0	1	0	1	1	0.0013820909423861785	0.0033783783783783786	0.0010111223458038423	0.006666666666666667	0.00205761316872428	0.0	0.0	1.488768289857839	0.0	101
C65	Ruy Lopez: Berlin Defense	1. e4 e5 2. Nf3 Nc6 3. Bb5 Nf6	['e2e4', 'e7e5', 'g1f3', 'b8c6', 'f1b5', 'g8f6']	20427029	"[""King's Pawn Game"", ""King's Knight Opening"", ""King's Knight Opening: Normal Variation"", 'Ruy Lopez']"	r1bqkb1r/pppp1ppp/2n2n2/1B2p3/4P3/5N2/PPPP1PPP/RNBQK2R w KQkq - 4 4	6	0	0	0	0	0	0	0.00137599855190541	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	102
B02	Alekhine Defense: Normal Variation	1. e4 Nf6 2. e5 Nd5	['e2e4', 'g8f6', 'e4e5', 'f6d5']	20414546	"[""King's Pawn Game"", 'Alekhine Defense']"	rnbqkb1r/pppppppp/8/3nP3/8/8/PPPP1PPP/RNBQKBNR w KQkq - 1 3	4	0	2	0	7	2	7	0.0013751576763222093	0.006756756756756757	0.007077856420626896	0.0	0.0	0.0136986301369863	0.013916500994035786	0.0	10.119931142190746	103
D37	Queen's Gambit Declined: Three Knights Variation	1. d4 Nf6 2. c4 e6 3. Nf3 d5 4. Nc3	['d2d4', 'g8f6', 'c2c4', 'e7e6', 'g1f3', 'd7d5', 'b1c3']	20379006	"[""Queen's Pawn Game"", 'Indian Defense', 'Indian Defense: Normal Variation', 'Indian Defense: Anti-Nimzo-Indian']"	rnbqkb1r/ppp2ppp/4pn2/3p4/2PP4/2N2N2/PP2PPPP/R1BQKB1R b KQkq - 1 4	7	0	0	0	0	0	0	0.0013727636429787056	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	104
A00	Polish Opening	1. b4	['b2b4']	19910505	[]	rnbqkbnr/pppppppp/8/8/1P6/8/P1PPPPPP/RNBQKBNR b KQkq - 0 1	1	0	1	0	1	1	1	0.0013412046386043427	0.0033783783783783786	0.0010111223458038423	0.0	0.0	0.00684931506849315	0.0019880715705765406	0.0	1.4823029337605986	105
A01	Nimzo-Larsen Attack: Modern Variation	1. b3 e5	['b2b3', 'e7e5']	19600105	['Nimzo-Larsen Attack']	rnbqkbnr/pppp1ppp/8/4p3/8/1P6/P1PPPPPP/RNBQKBNR w KQkq - 0 2	2	0	1	0	1	1	1	0.001320295579802329	0.0033783783783783786	0.0010111223458038423	0.0	0.0	0.00684931506849315	0.0019880715705765406	0.0	1.505777646301133	106
D00	Blackmar-Diemer Gambit	1. d4 d5 2. e4	['d2d4', 'd7d5', 'e2e4']	18840781	"[""Queen's Pawn Game""]"	rnbqkbnr/ppp1pppp/8/3p4/3PP3/8/PPP2PPP/RNBQKBNR b KQkq - 0 2	3	0	0	1	0	0	1	0.001269146255814635	0.0	0.0010111223458038423	0.0	0.00205761316872428	0.0	0.0	1.6212577228962053	0.0	107
C50	Italian Game: Paris Defense	1. e4 e5 2. Nf3 Nc6 3. Bc4 d6	['e2e4', 'e7e5', 'g1f3', 'b8c6', 'f1c4', 'd7d6']	18735898	"[""King's Pawn Game"", ""King's Knight Opening"", ""King's Knight Opening: Normal Variation"", 'Italian Game']"	r1bqkbnr/ppp2ppp/2np4/4p3/2B1P3/5N2/PPPP1PPP/RNBQK2R w KQkq - 0 4	6	0	0	0	0	0	0	0.0012620811629849584	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	108
B90	Sicilian Defense: Najdorf Variation	1. e4 c5 2. Nf3 d6 3. d4 cxd4 4. Nxd4 Nf6 5. Nc3 a6	['e2e4', 'c7c5', 'g1f3', 'd7d6', 'd2d4', 'c5d4', 'f3d4', 'g8f6', 'b1c3', 'a7a6']	18527645	"[""King's Pawn Game"", 'Sicilian Defense', 'Sicilian Defense: Modern Variations', 'Sicilian Defense: Modern Variations, Main Line']"	rnbqkb1r/1p2pppp/p2p1n2/8/3NP3/2N5/PPP2PPP/R1BQKB1R w KQkq - 0 6	10	0	0	4	0	0	4	0.0012480528955149334	0.0	0.004044489383215369	0.0	0.00823045267489712	0.0	0.0	6.594634493837957	0.0	109
B00	Nimzowitsch Defense: Declined Variation	1. e4 Nc6 2. Nf3	['e2e4', 'b8c6', 'g1f3']	18262708	"[""King's Pawn Game"", 'Nimzowitsch Defense']"	r1bqkbnr/pppppppp/2n5/8/4P3/5N2/PPPP1PPP/RNBQKB1R b KQkq - 2 2	3	0	1	0	2	1	2	0.0012302062997938345	0.0033783783783783786	0.0020222446916076846	0.0	0.0	0.00684931506849315	0.003976143141153081	0.0	3.2320946021975563	110
A30	English Opening: Symmetrical Variation	1. c4 c5	['c2c4', 'c7c5']	17912361	['English Opening']	rnbqkbnr/pp1ppppp/8/2p5/2P5/8/PP1PPPPP/RNBQKBNR w KQkq - 0 2	2	0	0	0	0	0	0	0.001206606344819256	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	111
A48	East Indian Defense	1. d4 Nf6 2. Nf3 g6	['d2d4', 'g8f6', 'g1f3', 'g7g6']	17387323	"[""Queen's Pawn Game"", 'Indian Defense', 'Indian Defense: Knights Variation']"	rnbqkb1r/pppppp1p/5np1/8/3P4/5N2/PPP1PPPP/RNBQKB1R w KQkq - 0 3	4	0	0	0	0	0	0	0.0011712389143576207	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	112
C53	Italian Game: Classical Variation	1. e4 e5 2. Nf3 Nc6 3. Bc4 Bc5 4. c3	['e2e4', 'e7e5', 'g1f3', 'b8c6', 'f1c4', 'f8c5', 'c2c3']	17269367	"[""King's Pawn Game"", ""King's Knight Opening"", ""King's Knight Opening: Normal Variation"", 'Italian Game', 'Italian Game: Giuoco Piano']"	r1bqk1nr/pppp1ppp/2n5/2b1p3/2B1P3/2P2N2/PP1P1PPP/RNBQK2R b KQkq - 0 4	7	0	0	0	0	0	0	0.0011632932025662213	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	113
C57	Italian Game: Two Knights Defense, Knight Attack, Normal Variation	1. e4 e5 2. Nf3 Nc6 3. Bc4 Nf6 4. Ng5 d5	['e2e4', 'e7e5', 'g1f3', 'b8c6', 'f1c4', 'g8f6', 'f3g5', 'd7d5']	17150263	"[""King's Pawn Game"", ""King's Knight Opening"", ""King's Knight Opening: Normal Variation"", 'Italian Game', 'Italian Game: Two Knights Defense', 'Italian Game: Two Knights Defense, Knight Attack']"	r1bqkb1r/ppp2ppp/2n2n2/3pp1N1/2B1P3/8/PPPP1PPP/RNBQK2R w KQkq - 0 5	8	0	0	0	0	0	0	0.0011552701595908506	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	114
A13	English Opening: Agincourt Defense	1. c4 e6	['c2c4', 'e7e6']	16747029	['English Opening']	rnbqkbnr/pppp1ppp/4p3/8/2P5/8/PP1PPPPP/RNBQKBNR w KQkq - 0 2	2	0	0	0	0	0	0	0.0011281076485825671	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	115
A01	Nimzo-Larsen Attack: Classical Variation	1. b3 d5	['b2b3', 'd7d5']	16583657	['Nimzo-Larsen Attack']	rnbqkbnr/ppp1pppp/8/3p4/8/1P6/P1PPPPPP/RNBQKBNR w KQkq - 0 2	2	0	4	0	4	4	4	0.001117102639708203	0.013513513513513514	0.004044489383215369	0.0	0.0	0.0273972602739726	0.007952286282306162	0.0	7.118671104728003	116
C30	King's Gambit Declined: Queen's Knight Defense	1. e4 e5 2. f4 Nc6	['e2e4', 'e7e5', 'f2f4', 'b8c6']	16582225	"[""King's Pawn Game"", ""King's Gambit""]"	r1bqkbnr/pppp1ppp/2n5/4p3/4PP2/8/PPPP2PP/RNBQKBNR w KQkq - 1 3	4	6	0	6	0	6	6	0.0011170061778132145	0.02027027027027027	0.006066734074823054	0.04	0.012345679012345678	0.0	0.0	11.052471559750066	0.0	117
A41	Old Indian Defense	1. d4 d6 2. c4	['d2d4', 'd7d6', 'c2c4']	16498207	"[""Queen's Pawn Game""]"	rnbqkbnr/ppp1pppp/3p4/8/2PP4/8/PP2PPPP/RNBQKBNR b KQkq - 0 2	3	1	0	1	0	1	1	0.0011113465859883833	0.0033783783783783786	0.0010111223458038423	0.006666666666666667	0.00205761316872428	0.0	0.0	1.851459476878069	0.0	118
C50	Italian Game: Giuoco Pianissimo, Normal	1. e4 e5 2. Nf3 Nc6 3. Bc4 Nf6 4. d3 Bc5	['e2e4', 'e7e5', 'g1f3', 'b8c6', 'f1c4', 'g8f6', 'd2d3', 'f8c5']	16206622	"[""King's Pawn Game"", ""King's Knight Opening"", ""King's Knight Opening: Normal Variation"", 'Italian Game', 'Italian Game: Two Knights Defense', ""Italian Game: Two Knights Defense, Modern Bishop's Opening""]"	r1bqk2r/pppp1ppp/2n2n2/2b1p3/2B1P3/3P1N2/PPP2PPP/RNBQK2R w KQkq - 1 5	8	0	0	0	0	0	0	0.0010917049367912663	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	119
C41	Philidor Defense: Exchange Variation	1. e4 e5 2. Nf3 d6 3. d4 exd4	['e2e4', 'e7e5', 'g1f3', 'd7d6', 'd2d4', 'e5d4']	16086163	"[""King's Pawn Game"", ""King's Knight Opening"", 'Philidor Defense']"	rnbqkbnr/ppp2ppp/3p4/8/3pP3/5N2/PPP2PPP/RNBQKB1R w KQkq - 0 4	6	0	0	0	0	0	0	0.0010835906187686122	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	120
B00	Nimzowitsch Defense: Kennedy Variation	1. e4 Nc6 2. d4 e5	['e2e4', 'b8c6', 'd2d4', 'e7e5']	16051131	"[""King's Pawn Game"", 'Nimzowitsch Defense']"	r1bqkbnr/pppp1ppp/2n5/4p3/3PP3/8/PPP2PPP/RNBQKBNR w KQkq - 0 3	4	0	0	2	1	0	3	0.0010812308051476325	0.0	0.003033367037411527	0.0	0.00411522633744856	0.0	0.0019880715705765406	3.806057243149544	1.8387115508654852	121
D02	Queen's Pawn Game: London System	1. d4 d5 2. Nf3 Nf6 3. Bf4	['d2d4', 'd7d5', 'g1f3', 'g8f6', 'c1f4']	16039395	"[""Queen's Pawn Game"", ""Queen's Pawn Game: Zukertort Variation"", ""Queen's Pawn Game: Symmetrical Variation""]"	rnbqkb1r/ppp1pppp/5n2/3p4/3P1B2/5N2/PPP1PPPP/RN1QKB1R b KQkq - 3 3	5	0	0	0	0	0	0	0.0010804402487233399	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	122
